isEdited,date,userName,review,rating,title,app_name,app_id,developerResponse
False,2022-04-08 00:19:08,704002,What’s with program guide? I pay a lot for programs and I’m not happy. Keep getting a message that the guide isn’t available. Please have one of your high priced techies fix it asap.,2,What’s with the app,hulu-stream-shows-movies,376510438,
False,2022-04-02 03:08:44,Rebesta,"The shows are great, but it would be nice to hear them. The app doesn’t play sounds and there’s no way to adjust the volume in the app on an iPad. Not happy with this at all.",2,No sound,hulu-stream-shows-movies,376510438,
False,2022-03-30 20:07:29,logiboss1255,I’m trying to watch my shows and it won’t load and it will freez my screen and stop all sound but will play the video. So annoying.,1,Do not watch on a mobile device.,hulu-stream-shows-movies,376510438,
False,2022-03-23 03:04:54,Ekajnworb,I canceled. The ads are so awful I refused to watch it with my kids in the room. Now I find out they support having sexual discussions with kids. Sexual discussions of of any kind with children is absolutely horrific. Will not be getting a dime more of my money.,1,Horrible,hulu-stream-shows-movies,376510438,
False,2022-03-01 23:39:23,sjsgahskd,"Half of the shows won’t load, it makes the app functionally useless, I’ve fully updated it, tried restarting the app and my phone - it doesn’t work - useless",1,Shows don’t load,hulu-stream-shows-movies,376510438,
False,2022-01-21 21:40:17,jakebirdo,"First all the star treks are gone, then the Simpson’s, now gravity falls is going with Assassination Classroom. Why do all the good shows keep leaving :(",3,Too Many Shows Get Removed,hulu-stream-shows-movies,376510438,
False,2022-01-15 17:42:42,johnathan.R,Going to keep brief and short the app keeps crashing on my phone and the downloaded episodes keep being deleted so what’s the point of having downloaded episodes,1,Bugs,hulu-stream-shows-movies,376510438,
False,2022-09-14 07:32:31,captainamer,"Not working iOS 16 iPhone 12 promax
No sound or n video
Laggy
This is after restarting phone and app several times",3,Not working iOS 16 iPhone 12 promax,hulu-stream-shows-movies,376510438,
False,2022-08-04 06:37:42,hereeryheh fb u,I’m trying to watch a show and it’s weird it keeps playing adds no matter what I do. The adds keep coming after an ad finish’s,2,Ads,hulu-stream-shows-movies,376510438,
False,2022-07-13 02:06:58,johnvm14,iPad audio still doesn’t work months later… clearly don’t know what’s going on if it’s taking this long to fix. Very frustrating but hope it’s updated soon.,1,Slow fixes,hulu-stream-shows-movies,376510438,
False,2022-07-01 12:09:12,ndhxjaxhajx,Hey I was watching yuyu hakusho with my sister and she likes the English dub version could you bring it back please? Thank you!,4,English dub,hulu-stream-shows-movies,376510438,
False,2022-06-02 02:13:45,Tc+88,I cannot get the app to appear on my phone I have to continue going into the appstore and opening it up to get on it why won’t it download and appear on my phone?,2,App,hulu-stream-shows-movies,376510438,
False,2022-06-19 18:01:25,kangull,Half the time the app doesn’t open after several tries. Now the app just reinstalled / updated itself and deleted every single show and movie We had recorded.,1,Don’t update apparently,hulu-stream-shows-movies,376510438,
False,2022-06-13 16:37:54,ihatejo,"Easily the worst streaming platform. Not a lot of good show options, bad layout, lots of audio issues, way too many adds and too expensive to remove them",1,Awful,hulu-stream-shows-movies,376510438,
False,2022-03-03 21:27:04,PermiscuousVirgin,Lately I can barely get through an episode without it ending and saying we're having this playing this. Streaming on a Chromecast is terrible,2,Casting on Chrome,hulu-stream-shows-movies,376510438,
False,2022-05-25 23:02:28,L37333,"Ads freeze, subtitles gone or way off sync, and back/forth 10 seconds no longer work. Reinstalled, reinstalled again. Still awful.",1,Update screwed up viewing,hulu-stream-shows-movies,376510438,
False,2022-05-24 21:48:03,K*Gall,"App is terrible on iPad. Constantly telling me there is an error with playing certain titles, or will play, but if iPad goes to sleep, it won’t work anymore. Have deleted an reinstalled with still no luck.",1,Won’t Work,hulu-stream-shows-movies,376510438,
False,2022-03-28 01:00:14,dhdudgksgdukrj,"At first I was supposed to see 1 minute adds now it’s not surprising to see 2 minute adds then while watching tv I see a 2 minute add and then immediately a 1 minute 30 second add, what?
Please fix",1,3:30 adds,hulu-stream-shows-movies,376510438,
False,2022-02-17 21:50:25,moneybagliz,WAYYY too many ads now. Can’t even watch a full 5 minutes of the show without ads. Ridiculous. It should be free if there’s gonna be ads,2,Ads,hulu-stream-shows-movies,376510438,
False,2022-01-27 01:40:59,bossytaytay,Keeps glitching. I’ve watched over 20 commercials. While my shows audio playing in the background if you rewind to watch restarts commercials. Not worth the money,1,Horrible app needs fixed,hulu-stream-shows-movies,376510438,
False,2022-01-13 03:44:53,Hi tik toe,"Okay so, I was trying to watch a show but when I put up the episodes on my phone they didn’t show. I tried everything even reset ing and logging out and in my acc. pls fix that",1,The episodes,hulu-stream-shows-movies,376510438,
False,2022-01-12 06:30:16,J-Rad4Life,"Whenever I download any episode of anything, leave the app, and open the app to find my downloads aren’t there. My work doesn’t have service so I depended on the downloaded episodes to be there when I need them.",1,FIX YOUR DOWNLOADS,hulu-stream-shows-movies,376510438,
False,2022-08-05 01:23:21,thjhcxfhjjcc,For sure I have a few,5,Re,hulu-stream-shows-movies,376510438,
False,2022-09-30 13:28:16,WhitePony62002,"When will you fix the audio issue for iPad?!

Update: still no audio. Price hikes, more ads, less content. Why should anyone pay for this anymore?",1,Two months no audio!,hulu-stream-shows-movies,376510438,
False,2022-09-26 02:09:33,1234braodcity5,"About 10 minutes of commercials for 20 minutes of show. Getting out of hand, I’m switching to a different streaming service.",1,Way too many commercials,hulu-stream-shows-movies,376510438,
False,2022-09-02 09:07:23,Horadragonchild,The app keeps playing 2 minute ads over and over,3,FIX,hulu-stream-shows-movies,376510438,
False,2022-08-30 05:12:25,ranch535,Only works/loads 1/2 the time and won’t keep things I have expressed I do not want to watch from starting automatically,2,Glitchy,hulu-stream-shows-movies,376510438,
False,2022-08-23 01:50:37,Kea101!,My only issue is that you pay for HBO and still have a BUNCH of commercials.,3,Why am I paying for commercials?!,hulu-stream-shows-movies,376510438,
False,2022-08-20 20:24:30,JiM#%^*000000111,It is awful to advertise no ads and then pump almost every show full of ads.,2,No ads = ads only on almost every show.,hulu-stream-shows-movies,376510438,
False,2022-04-01 22:06:29,Abagale_,I watch law and order on here and sometimes it cuts out but otherwise it’s great.,4,Pretty good!,hulu-stream-shows-movies,376510438,
False,2022-07-30 11:47:33,uruurhrnrksixjdhfdyhxbf,I was watching a show and it was not working properly and it keeps making me watch ads and I am getting very annoyed I’ve watched 30 min of ads,1,This was really annoying,hulu-stream-shows-movies,376510438,
False,2022-07-08 01:43:36,TheCPaulsen,It’s been months. When is a fix or at least some communication with customers coming? No sound on numerous selections and loading errors,1,When is the iPad fix coming???,hulu-stream-shows-movies,376510438,
False,2022-07-02 01:03:28,aimsforthefeet,"Downloaded a few movies and shows for a trip, and 3 days later they're all gone. Not expired, just gone. I didn't sign out or update the app or anything.",1,Downloads just disappear for no reason,hulu-stream-shows-movies,376510438,
False,2022-06-10 08:34:14,Rogue panda,The seek feature replays ads you’ve already seen when you go backwards in a show to replay old scenes during the same viewing.,1,Ads Version Really Prioritizes Showing You Ads,hulu-stream-shows-movies,376510438,
False,2022-05-24 15:22:29,Mr. Guinea Pig,I can’t get any sound on the app.  Also the loading speed is terrible but I can put up with just please fix your sound.,2,No Sound,hulu-stream-shows-movies,376510438,
False,2022-04-20 05:29:41,rainyday7367235,"This app is the worst. I’m unit on Apple TV and the audio frequently cuts out and I need to restart the video. The auto play is also crap, it will stall then skip over the next video and try play the following video.",1,Horrible,hulu-stream-shows-movies,376510438,
False,2022-03-18 01:37:28,sammij122,"Out of all the many streaming apps I have, this app has the most consistent adds. The point of streaming is to lose the adds. Way too many. Not at all worth the shows on it.",1,Worst streaming app,hulu-stream-shows-movies,376510438,
False,2022-03-08 03:57:29,Adagio385,Every time I try to open this app on my up-to-date iPad I get a black screen and a message that something went wrong. I have tried re-installing it but it doesn’t help,1,App doesn’t work at all,hulu-stream-shows-movies,376510438,
False,2022-03-05 18:42:50,missava101,"I was watching a show and missed something so I pressed the rewind button as one should be able to, and I had to rewatch the add, not a big deal but it’s happened many time.",1,Fix this flaw,hulu-stream-shows-movies,376510438,
False,2022-03-03 04:00:57,Hshdhehdhdnkejdj,For 72$ a month you get 6 min ads every 10 mins definitely going to cancel at least with cable I can fast forward the commercials when recorded,1,6 min ads,hulu-stream-shows-movies,376510438,
False,2022-02-19 00:19:18,Rdnkwmn,I’ve upgraded my plan to no adds. However I am unable to log in to my account or to add shows I would like to watch. I can’t find out what my plan supports or how to add the other programs.,1,Frustrated,hulu-stream-shows-movies,376510438,
False,2022-01-20 17:38:52,Johhny appleseed,This app is a complete waste of money I’m spending more money on advertising commercials than I am getting washed my freaking TV show would not recommend this until I get rid of all the ads,1,Terrible,hulu-stream-shows-movies,376510438,
False,2022-09-24 16:59:12,M5mo,Now that the price went up there are more commercials. 3 minutes of show then 1 1/2 minutes of commercials. Not the same as a month ago,1,Now that prices went up,hulu-stream-shows-movies,376510438,
